timestamp,location,number_of_users,bandwidth_usage
2024-03-27 18:13:00,Admin Zone,94.0,148.29
2024-03-27 19:34:00,Academic Zone,268.0,327.11
2024-03-27 19:23:00,Library,251.0,289.51
2024-03-27 19:21:00,Cafeteria,191.0,340.31
2024-03-27 19:35:00,Sports Complex,90.0,155.4
2024-03-27 19:35:00,Hostel Area,280.0,453.85
2024-03-27 19:05:00,Admin Zone,141.0,208.28
2024-03-27 20:46:00,Academic Zone,371.0,542.58
2024-03-27 20:37:00,Library,212.0,362.1
2024-03-27 20:56:00,Cafeteria,163.0,282.63
2024-03-27 20:20:00,Sports Complex,76.0,121.24
2024-03-27 20:36:00,Hostel Area,240.0,327.87
2024-03-27 20:47:00,Admin Zone,129.0,254.37
2024-03-27 21:29:00,Academic Zone,185.0,292.24
2024-03-27 21:44:00,Library,222.0,237.39
2024-03-27 21:30:00,Cafeteria,113.0,192.99
2024-03-27 21:10:00,Sports Complex,60.0,130.27
2024-03-27 21:45:00,Hostel Area,148.0,281.71
2024-03-27 21:44:00,Admin Zone,87.0,169.51
2024-03-27 22:06:00,Academic Zone,108.0,119.71
2024-03-27 22:24:00,Library,90.0,89.48
2024-03-27 22:35:00,Cafeteria,48.0,65.28
2024-03-27 22:33:00,Sports Complex,27.0,50.74
2024-03-27 22:02:00,Hostel Area,66.0,139.7
2024-03-27 22:45:00,Admin Zone,36.0,30.91
2024-03-27 23:03:00,Academic Zone,29.0,50.9
2024-03-27 23:48:00,Library,18.0,25.08
2024-03-27 23:49:00,Cafeteria,18.0,25.3
2024-03-27 23:21:00,Sports Complex,8.0,15.01
2024-03-27 23:58:00,Hostel Area,20.0,23.75
2024-03-27 23:15:00,Admin Zone,14.0,25.77
2024-03-28 00:30:00,Academic Zone,8.0,10.61
2024-03-28 00:34:00,Library,4.0,5.34
2024-03-28 00:48:00,Cafeteria,2.0,2.7
2024-03-28 00:51:00,Sports Complex,2.0,3.44
2024-03-28 00:44:00,Hostel Area,5.0,8.07
2024-03-28 00:38:00,Admin Zone,2.0,2.56
2024-03-28 01:54:00,Academic Zone,3.0,5.51
2024-03-28 01:13:00,Library,1.0,1.16
2024-03-28 01:04:00,Cafeteria,1.0,1.17
2024-03-28 01:35:00,Sports Complex,1.0,1.04
2024-03-28 01:24:00,Hostel Area,2.0,4.17
2024-03-28 01:38:00,Admin Zone,1.0,1.31
2024-03-28 02:09:00,Academic Zone,4.0,5.66
2024-03-28 02:32:00,Library,2.0,3.03
2024-03-28 02:58:00,Cafeteria,1.0,1.28
2024-03-28 02:37:00,Sports Complex,0.0,0.0
2024-03-28 02:30:00,Hostel Area,1.0,1.22
2024-03-28 02:57:00,Admin Zone,0.0,0.0
2024-03-28 03:11:00,Academic Zone,4.0,7.96
2024-03-28 03:51:00,Library,2.0,3.53
2024-03-28 03:32:00,Cafeteria,2.0,3.11
2024-03-28 03:17:00,Sports Complex,1.0,1.58
2024-03-28 03:21:00,Hostel Area,1.0,1.79
2024-03-28 03:56:00,Admin Zone,1.0,1.14
2024-03-28 04:19:00,Academic Zone,9.0,13.21
2024-03-28 04:55:00,Library,6.0,4.48
2024-03-28 04:03:00,Cafeteria,3.0,5.64
2024-03-28 04:42:00,Sports Complex,1.0,1.11
2024-03-28 04:06:00,Hostel Area,5.0,4.89
2024-03-28 04:32:00,Admin Zone,3.0,4.32
2024-03-28 05:08:00,Academic Zone,21.0,46.4
2024-03-28 05:10:00,Library,16.0,17.58
2024-03-28 05:46:00,Cafeteria,10.0,17.23
2024-03-28 05:48:00,Sports Complex,3.0,4.49
2024-03-28 05:30:00,Hostel Area,8.0,12.06
2024-03-28 05:10:00,Admin Zone,9.0,12.33
2024-03-28 06:00:00,Academic Zone,62.0,98.2
2024-03-28 06:03:00,Library,52.0,80.31
2024-03-28 06:11:00,Cafeteria,18.0,28.0
2024-03-28 06:35:00,Sports Complex,15.0,17.37
2024-03-28 06:13:00,Hostel Area,41.0,63.21
2024-03-28 06:39:00,Admin Zone,14.0,19.32
2024-03-28 07:18:00,Academic Zone,186.0,208.8
2024-03-28 07:34:00,Library,118.0,134.33
2024-03-28 07:08:00,Cafeteria,96.0,164.1
2024-03-28 07:40:00,Sports Complex,35.0,54.74
2024-03-28 07:59:00,Hostel Area,68.0,65.02
2024-03-28 07:53:00,Admin Zone,51.0,64.91
2024-03-28 08:14:00,Academic Zone,283.0,282.2
2024-03-28 08:08:00,Library,190.0,372.25
2024-03-28 08:42:00,Cafeteria,174.0,348.33
2024-03-28 08:09:00,Sports Complex,113.0,155.8
2024-03-28 08:03:00,Hostel Area,77.0,141.0
2024-03-28 08:16:00,Admin Zone,75.0,158.84
2024-03-28 09:05:00,Academic Zone,384.0,764.43
2024-03-28 09:17:00,Library,287.0,371.99
2024-03-28 09:17:00,Cafeteria,216.0,355.7
2024-03-28 09:31:00,Sports Complex,83.0,123.64
2024-03-28 09:17:00,Hostel Area,215.0,335.67
2024-03-28 09:41:00,Admin Zone,134.0,206.49
2024-03-28 10:13:00,Academic Zone,400.0,557.69
2024-03-28 10:46:00,Library,335.0,426.28
2024-03-28 10:08:00,Cafeteria,264.0,394.74
2024-03-28 10:59:00,Sports Complex,133.0,178.17
2024-03-28 10:47:00,Hostel Area,234.0,415.74
2024-03-28 10:55:00,Admin Zone,163.0,238.5
2024-03-28 11:33:00,Academic Zone,229.0,307.5
2024-03-28 11:47:00,Library,275.0,356.2
2024-03-28 11:07:00,Cafeteria,132.0,231.82
2024-03-28 11:04:00,Sports Complex,98.0,200.18
2024-03-28 11:26:00,Hostel Area,221.0,343.26
2024-03-28 11:23:00,Admin Zone,112.0,218.77
2024-03-28 12:36:00,Academic Zone,276.0,397.2
2024-03-28 12:38:00,Library,187.0,301.8
2024-03-28 12:45:00,Cafeteria,137.0,165.66
2024-03-28 12:12:00,Sports Complex,83.0,142.54
2024-03-28 12:44:00,Hostel Area,251.0,394.26
2024-03-28 12:00:00,Admin Zone,93.0,152.24
2024-03-28 13:43:00,Academic Zone,326.0,494.51
2024-03-28 13:08:00,Library,263.0,430.9
2024-03-28 13:47:00,Cafeteria,187.0,277.73
2024-03-28 13:40:00,Sports Complex,163.0,289.42
2024-03-28 13:47:00,Hostel Area,126.0,175.89
2024-03-28 13:00:00,Admin Zone,119.0,200.25
2024-03-28 14:08:00,Academic Zone,487.0,625.39
2024-03-28 14:02:00,Library,344.0,537.01
2024-03-28 14:40:00,Cafeteria,189.0,351.22
2024-03-28 14:13:00,Sports Complex,68.0,112.91
2024-03-28 14:03:00,Hostel Area,304.0,359.52
2024-03-28 14:17:00,Admin Zone,127.0,216.34
2024-03-28 15:59:00,Academic Zone,191.0,305.75
2024-03-28 15:45:00,Library,234.0,449.41
2024-03-28 15:44:00,Cafeteria,133.0,197.82
2024-03-28 15:09:00,Sports Complex,75.0,109.82
2024-03-28 15:14:00,Hostel Area,173.0,239.49
2024-03-28 15:54:00,Admin Zone,86.0,111.04
2024-03-28 16:08:00,Academic Zone,213.0,290.19
2024-03-28 16:08:00,Library,193.0,121.31
2024-03-28 16:45:00,Cafeteria,128.0,239.58
2024-03-28 16:28:00,Sports Complex,82.0,101.67
2024-03-28 16:31:00,Hostel Area,195.0,245.19
2024-03-28 16:22:00,Admin Zone,95.0,73.63
2024-03-28 17:54:00,Academic Zone,258.0,387.39
2024-03-28 17:59:00,Library,186.0,279.97
2024-03-28 17:08:00,Cafeteria,157.0,276.65
2024-03-28 17:44:00,Sports Complex,75.0,124.99
2024-03-28 17:56:00,Hostel Area,207.0,294.85
2024-03-28 17:06:00,Admin Zone,59.0,118.89
2024-03-28 18:15:00,Academic Zone,247.0,407.23
2024-03-28 18:23:00,Library,236.0,302.04
2024-03-28 18:45:00,Cafeteria,97.0,176.52
2024-03-28 18:12:00,Sports Complex,97.0,163.93
2024-03-28 18:02:00,Hostel Area,189.0,204.21
2024-03-28 18:57:00,Admin Zone,90.0,167.77
2024-03-28 19:49:00,Academic Zone,283.0,435.77
2024-03-28 19:48:00,Library,288.0,476.47
2024-03-28 19:08:00,Cafeteria,133.0,194.8
2024-03-28 19:32:00,Sports Complex,112.0,230.46
2024-03-28 19:05:00,Hostel Area,206.0,334.41
2024-03-28 19:26:00,Admin Zone,92.0,131.3
2024-03-28 20:21:00,Academic Zone,283.0,589.03
2024-03-28 20:56:00,Library,283.0,432.43
2024-03-28 20:03:00,Cafeteria,97.0,154.47
2024-03-28 20:26:00,Sports Complex,95.0,136.04
2024-03-28 20:16:00,Hostel Area,203.0,414.21
2024-03-28 20:25:00,Admin Zone,133.0,164.17
2024-03-28 21:12:00,Academic Zone,291.0,367.16
2024-03-28 21:00:00,Library,218.0,279.64
2024-03-28 21:43:00,Cafeteria,101.0,87.49
2024-03-28 21:52:00,Sports Complex,66.0,60.13
2024-03-28 21:03:00,Hostel Area,140.0,191.75
2024-03-28 21:22:00,Admin Zone,68.0,110.04
2024-03-28 22:45:00,Academic Zone,122.0,230.9
2024-03-28 22:50:00,Library,62.0,87.21
2024-03-28 22:38:00,Cafeteria,51.0,85.73
2024-03-28 22:14:00,Sports Complex,33.0,41.14
2024-03-28 22:59:00,Hostel Area,83.0,134.71
2024-03-28 22:53:00,Admin Zone,50.0,79.76
2024-03-28 23:28:00,Academic Zone,19.0,23.81
2024-03-28 23:29:00,Library,25.0,31.17
2024-03-28 23:29:00,Cafeteria,13.0,26.93
2024-03-28 23:22:00,Sports Complex,6.0,8.05
2024-03-28 23:25:00,Hostel Area,21.0,23.21
2024-03-28 23:57:00,Admin Zone,11.0,8.7
2024-03-29 00:37:00,Academic Zone,,
2024-03-29 00:06:00,Library,5.0,7.42
2024-03-29 00:39:00,Cafeteria,5.0,6.58
2024-03-29 00:34:00,Sports Complex,2.0,3.13
2024-03-29 00:14:00,Hostel Area,4.0,6.16
2024-03-29 00:08:00,Admin Zone,3.0,3.54
2024-03-29 01:49:00,Academic Zone,5.0,8.3
2024-03-29 01:04:00,Library,2.0,2.69
2024-03-29 01:43:00,Cafeteria,1.0,1.83
2024-03-29 01:01:00,Sports Complex,0.0,0.0
2024-03-29 01:41:00,Hostel Area,2.0,4.0
2024-03-29 01:10:00,Admin Zone,1.0,1.87
2024-03-29 02:38:00,Academic Zone,3.0,5.42
2024-03-29 02:05:00,Library,3.0,6.12
2024-03-29 02:26:00,Cafeteria,2.0,2.49
2024-03-29 02:43:00,Sports Complex,1.0,1.56
2024-03-29 02:56:00,Hostel Area,1.0,1.32
2024-03-29 02:52:00,Admin Zone,0.0,0.0
2024-03-29 03:43:00,Academic Zone,3.0,4.68
2024-03-29 03:47:00,Library,2.0,0.73
2024-03-29 03:04:00,Cafeteria,1.0,1.78
2024-03-29 03:30:00,Sports Complex,0.0,0.0
2024-03-29 03:19:00,Hostel Area,1.0,1.54
2024-03-29 03:24:00,Admin Zone,1.0,1.29
2024-03-29 04:55:00,Academic Zone,9.0,13.44
2024-03-29 04:38:00,Library,5.0,8.81
2024-03-29 04:02:00,Cafeteria,3.0,5.35
2024-03-29 04:55:00,Sports Complex,1.0,1.33
2024-03-29 04:10:00,Hostel Area,4.0,5.87
2024-03-29 04:37:00,Admin Zone,1.0,1.53
2024-03-29 05:47:00,Academic Zone,13.0,20.15
2024-03-29 05:33:00,Library,16.0,28.69
2024-03-29 05:13:00,Cafeteria,7.0,10.98
2024-03-29 05:07:00,Sports Complex,5.0,6.65
2024-03-29 05:50:00,Hostel Area,10.0,15.24
2024-03-29 05:01:00,Admin Zone,,
2024-03-29 06:16:00,Academic Zone,77.0,141.97
2024-03-29 06:15:00,Library,28.0,34.78
2024-03-29 06:53:00,Cafeteria,27.0,51.22
2024-03-29 06:47:00,Sports Complex,17.0,32.08
2024-03-29 06:34:00,Hostel Area,38.0,72.03
2024-03-29 06:52:00,Admin Zone,23.0,33.84
2024-03-29 07:17:00,Academic Zone,181.0,244.1
2024-03-29 07:04:00,Library,161.0,170.91
2024-03-29 07:39:00,Cafeteria,66.0,101.0
2024-03-29 07:24:00,Sports Complex,35.0,56.64
2024-03-29 07:25:00,Hostel Area,91.0,145.51
2024-03-29 07:10:00,Admin Zone,42.0,50.2
2024-03-29 08:09:00,Academic Zone,271.0,465.77
2024-03-29 08:36:00,Library,292.0,277.93
2024-03-29 08:05:00,Cafeteria,130.0,212.27
2024-03-29 08:51:00,Sports Complex,83.0,94.1
2024-03-29 08:55:00,Hostel Area,,
2024-03-29 08:12:00,Admin Zone,149.0,265.66
2024-03-29 09:07:00,Academic Zone,404.0,279.57
2024-03-29 09:26:00,Library,218.0,246.63
2024-03-29 09:31:00,Cafeteria,202.0,294.75
2024-03-29 09:00:00,Sports Complex,94.0,150.43
2024-03-29 09:32:00,Hostel Area,169.0,212.19
2024-03-29 09:03:00,Admin Zone,133.0,274.08
2024-03-29 10:23:00,Academic Zone,470.0,765.78
2024-03-29 10:25:00,Library,287.0,428.94
2024-03-29 10:35:00,Cafeteria,247.0,505.79
2024-03-29 10:56:00,Sports Complex,108.0,176.6
2024-03-29 10:23:00,Hostel Area,302.0,490.04
2024-03-29 10:53:00,Admin Zone,104.0,132.76
2024-03-29 11:26:00,Academic Zone,409.0,544.36
2024-03-29 11:53:00,Library,,
2024-03-29 11:58:00,Cafeteria,130.0,235.35
2024-03-29 11:25:00,Sports Complex,94.0,133.08
2024-03-29 11:29:00,Hostel Area,268.0,322.37
2024-03-29 11:48:00,Admin Zone,129.0,146.62
2024-03-29 12:56:00,Academic Zone,298.0,300.5
2024-03-29 12:57:00,Library,192.0,339.74
2024-03-29 12:02:00,Cafeteria,185.0,228.39
2024-03-29 12:24:00,Sports Complex,68.0,104.09
2024-03-29 12:14:00,Hostel Area,158.0,281.45
2024-03-29 12:44:00,Admin Zone,75.0,98.39
2024-03-29 13:25:00,Academic Zone,457.0,737.35
2024-03-29 13:59:00,Library,294.0,424.23
2024-03-29 13:09:00,Cafeteria,118.0,231.83
2024-03-29 13:05:00,Sports Complex,99.0,176.69
2024-03-29 13:36:00,Hostel Area,204.0,304.43
2024-03-29 13:32:00,Admin Zone,110.0,171.79
2024-03-29 14:51:00,Academic Zone,323.0,400.95
2024-03-29 14:25:00,Library,268.0,444.44
2024-03-29 14:23:00,Cafeteria,219.0,239.97
2024-03-29 14:23:00,Sports Complex,120.0,154.86
2024-03-29 14:03:00,Hostel Area,182.0,220.98
2024-03-29 14:19:00,Admin Zone,193.0,332.6
2024-03-29 15:37:00,Academic Zone,242.0,322.89
2024-03-29 15:18:00,Library,179.0,197.4
2024-03-29 15:49:00,Cafeteria,114.0,135.35
2024-03-29 15:48:00,Sports Complex,103.0,187.43
2024-03-29 15:50:00,Hostel Area,164.0,225.66
2024-03-29 15:16:00,Admin Zone,130.0,196.43
2024-03-29 16:19:00,Academic Zone,268.0,360.34
2024-03-29 16:41:00,Library,258.0,519.92
2024-03-29 16:02:00,Cafeteria,143.0,188.75
2024-03-29 16:28:00,Sports Complex,53.0,107.25
2024-03-29 16:27:00,Hostel Area,172.0,264.13
2024-03-29 16:25:00,Admin Zone,102.0,153.84
2024-03-29 17:12:00,Academic Zone,217.0,469.77
2024-03-29 17:43:00,Library,223.0,445.64
2024-03-29 17:19:00,Cafeteria,151.0,136.69
2024-03-29 17:38:00,Sports Complex,76.0,125.38
2024-03-29 17:49:00,Hostel Area,129.0,307.32
2024-03-29 17:12:00,Admin Zone,84.0,113.0
2024-03-29 18:45:00,Academic Zone,904.9442618829872,446.76
2024-03-29 18:14:00,Library,233.0,312.71
2024-03-29 18:36:00,Cafeteria,158.0,238.59
2024-03-29 18:26:00,Sports Complex,74.0,106.38
2024-03-29 18:22:00,Hostel Area,134.0,162.15
2024-03-29 18:00:00,Admin Zone,76.0,59.66
2024-03-29 19:19:00,Academic Zone,358.0,427.69
2024-03-29 19:41:00,Library,242.0,341.09
2024-03-29 19:38:00,Cafeteria,134.0,186.32
2024-03-29 19:24:00,Sports Complex,97.0,125.26
2024-03-29 19:10:00,Hostel Area,176.0,231.8
2024-03-29 19:29:00,Admin Zone,,
2024-03-29 20:12:00,Academic Zone,325.0,438.68
2024-03-29 20:08:00,Library,241.0,422.78
2024-03-29 20:54:00,Cafeteria,128.0,277.56
2024-03-29 20:10:00,Sports Complex,96.0,149.87
2024-03-29 20:24:00,Hostel Area,159.0,269.52
2024-03-29 20:08:00,Admin Zone,149.0,189.73
2024-03-29 21:27:00,Academic Zone,167.0,252.86
2024-03-29 21:56:00,Library,131.0,178.77
2024-03-29 21:53:00,Cafeteria,122.0,247.74
2024-03-29 21:07:00,Sports Complex,70.0,86.93
2024-03-29 21:05:00,Hostel Area,,
2024-03-29 21:18:00,Admin Zone,76.0,134.16
2024-03-29 22:09:00,Academic Zone,88.0,189.76
2024-03-29 22:16:00,Library,64.0,80.05
2024-03-29 22:13:00,Cafeteria,43.0,96.24
2024-03-29 22:50:00,Sports Complex,39.0,48.96
2024-03-29 22:26:00,Hostel Area,60.0,88.28
2024-03-29 22:42:00,Admin Zone,33.0,58.42
2024-03-29 23:08:00,Academic Zone,36.0,56.19
2024-03-29 23:58:00,Library,30.0,48.95
2024-03-29 23:53:00,Cafeteria,18.0,27.93
2024-03-29 23:47:00,Sports Complex,12.0,18.47
2024-03-29 23:21:00,Hostel Area,20.0,34.79
2024-03-29 23:41:00,Admin Zone,13.0,19.42
2024-03-30 00:35:00,Academic Zone,5.0,9.61
2024-03-30 00:44:00,Library,7.0,8.71
2024-03-30 00:20:00,Cafeteria,4.0,5.37
2024-03-30 00:17:00,Sports Complex,2.0,3.67
2024-03-30 00:43:00,Hostel Area,4.0,6.85
2024-03-30 00:09:00,Admin Zone,2.0,2.48
2024-03-30 01:06:00,Academic Zone,4.0,5.23
2024-03-30 01:43:00,Library,2.0,2.56
2024-03-30 01:32:00,Cafeteria,1.0,1.8
2024-03-30 01:54:00,Sports Complex,1.0,1.27
2024-03-30 01:32:00,Hostel Area,1.0,1.47
2024-03-30 01:40:00,Admin Zone,0.0,0.0
2024-03-30 02:56:00,Academic Zone,4.0,5.56
2024-03-30 02:02:00,Library,3.0,3.65
2024-03-30 02:34:00,Cafeteria,1.0,1.14
2024-03-30 02:47:00,Sports Complex,0.0,0.0
2024-03-30 02:31:00,Hostel Area,1.0,1.23
2024-03-30 02:38:00,Admin Zone,0.0,0.0
2024-03-30 03:43:00,Academic Zone,2.0,3.48
2024-03-30 03:39:00,Library,2.0,1.96
2024-03-30 03:06:00,Cafeteria,2.0,2.34
2024-03-30 03:47:00,Sports Complex,1.0,1.32
2024-03-30 03:39:00,Hostel Area,1.0,1.14
2024-03-30 03:59:00,Admin Zone,1.0,1.22
2024-03-30 04:26:00,Academic Zone,4.0,4.17
2024-03-30 04:09:00,Library,3.0,2.63
2024-03-30 04:40:00,Cafeteria,2.0,2.29
2024-03-30 04:15:00,Sports Complex,0.0,0.0
2024-03-30 04:46:00,Hostel Area,2.0,2.88
2024-03-30 04:19:00,Admin Zone,0.0,0.0
2024-03-30 05:58:00,Academic Zone,8.0,15.95
2024-03-30 05:52:00,Library,5.0,8.22
2024-03-30 05:45:00,Cafeteria,3.0,4.34
2024-03-30 05:05:00,Sports Complex,2.0,3.11
2024-03-30 05:42:00,Hostel Area,4.0,6.13
2024-03-30 05:38:00,Admin Zone,3.0,5.07
2024-03-30 06:36:00,Academic Zone,25.0,50.94
2024-03-30 06:43:00,Library,16.0,18.71
2024-03-30 06:24:00,Cafeteria,10.0,10.99
2024-03-30 06:16:00,Sports Complex,8.0,10.66
2024-03-30 06:14:00,Hostel Area,15.0,23.92
2024-03-30 06:12:00,Admin Zone,7.0,7.18
2024-03-30 07:35:00,Academic Zone,35.0,48.36
2024-03-30 07:21:00,Library,30.0,45.84
2024-03-30 07:51:00,Cafeteria,18.0,29.65
2024-03-30 07:15:00,Sports Complex,11.0,18.67
2024-03-30 07:56:00,Hostel Area,18.0,31.22
2024-03-30 07:08:00,Admin Zone,19.0,27.59
2024-03-30 08:46:00,Academic Zone,104.0,155.13
2024-03-30 08:18:00,Library,60.0,93.8
2024-03-30 08:29:00,Cafeteria,,
2024-03-30 08:11:00,Sports Complex,16.0,19.06
2024-03-30 08:56:00,Hostel Area,53.0,68.26
2024-03-30 08:23:00,Admin Zone,32.0,46.67
2024-03-30 09:42:00,Academic Zone,113.0,236.53
2024-03-30 09:03:00,Library,114.0,195.45
2024-03-30 09:23:00,Cafeteria,51.0,75.93
2024-03-30 09:34:00,Sports Complex,35.0,53.49
2024-03-30 09:15:00,Hostel Area,73.0,129.7
2024-03-30 09:14:00,Admin Zone,56.0,96.86
2024-03-30 10:15:00,Academic Zone,164.0,226.18
2024-03-30 10:16:00,Library,160.0,255.54
2024-03-30 10:12:00,Cafeteria,93.0,148.03
2024-03-30 10:52:00,Sports Complex,40.0,78.76
2024-03-30 10:02:00,Hostel Area,161.0,220.63
2024-03-30 10:51:00,Admin Zone,59.0,81.76
2024-03-30 11:44:00,Academic Zone,182.0,305.56
2024-03-30 11:15:00,Library,145.0,175.95
2024-03-30 11:04:00,Cafeteria,114.0,141.09
2024-03-30 11:05:00,Sports Complex,52.0,67.45
2024-03-30 11:45:00,Hostel Area,147.0,223.77
2024-03-30 11:53:00,Admin Zone,46.0,72.94
2024-03-30 12:23:00,Academic Zone,209.0,409.91
2024-03-30 12:54:00,Library,116.0,187.08
2024-03-30 12:42:00,Cafeteria,144.0,163.87
2024-03-30 12:33:00,Sports Complex,67.0,102.42
2024-03-30 12:31:00,Hostel Area,157.0,258.45
2024-03-30 12:25:00,Admin Zone,92.0,159.7
2024-03-30 13:01:00,Academic Zone,245.0,375.53
2024-03-30 13:23:00,Library,170.0,267.61
2024-03-30 13:46:00,Cafeteria,155.0,228.49
2024-03-30 13:17:00,Sports Complex,49.0,89.61
2024-03-30 13:23:00,Hostel Area,209.0,349.71
2024-03-30 13:55:00,Admin Zone,114.0,175.89
2024-03-30 14:29:00,Academic Zone,300.0,317.84
2024-03-30 14:49:00,Library,143.0,240.2
2024-03-30 14:46:00,Cafeteria,79.0,146.53
2024-03-30 14:24:00,Sports Complex,59.0,84.68
2024-03-30 14:58:00,Hostel Area,131.0,204.32
2024-03-30 14:44:00,Admin Zone,75.0,107.26
2024-03-30 15:36:00,Academic Zone,82.0,144.25
2024-03-30 15:43:00,Library,113.0,142.86
2024-03-30 15:17:00,Cafeteria,67.0,96.55
2024-03-30 15:31:00,Sports Complex,29.0,35.77
2024-03-30 15:21:00,Hostel Area,91.0,131.85
2024-03-30 15:50:00,Admin Zone,42.0,46.77
2024-03-30 16:29:00,Academic Zone,103.0,163.67
2024-03-30 16:25:00,Library,86.0,151.5
2024-03-30 16:37:00,Cafeteria,76.0,153.76
2024-03-30 16:45:00,Sports Complex,40.0,65.07
2024-03-30 16:57:00,Hostel Area,103.0,116.86
2024-03-30 16:46:00,Admin Zone,50.0,89.24
2024-03-30 17:51:00,Academic Zone,167.0,291.71
2024-03-30 17:17:00,Library,123.0,185.96
2024-03-30 17:46:00,Cafeteria,90.0,144.09
2024-03-30 17:49:00,Sports Complex,34.0,45.76
2024-03-30 17:57:00,Hostel Area,108.0,174.71
2024-03-30 17:58:00,Admin Zone,68.0,102.5
2024-03-30 18:40:00,Academic Zone,230.0,324.82
2024-03-30 18:21:00,Library,173.0,251.72
2024-03-30 18:12:00,Cafeteria,76.0,173.7
2024-03-30 18:23:00,Sports Complex,59.0,55.92
2024-03-30 18:15:00,Hostel Area,142.0,220.01
2024-03-30 18:27:00,Admin Zone,78.0,129.68
2024-03-30 19:23:00,Academic Zone,124.0,220.23
2024-03-30 19:36:00,Library,99.0,124.52
2024-03-30 19:30:00,Cafeteria,68.0,80.82
2024-03-30 19:54:00,Sports Complex,46.0,97.78
2024-03-30 19:17:00,Hostel Area,73.0,139.61
2024-03-30 19:25:00,Admin Zone,123.02642276585284,59.49
2024-03-30 20:24:00,Academic Zone,81.0,129.83
2024-03-30 20:59:00,Library,60.0,81.47
2024-03-30 20:46:00,Cafeteria,63.0,124.05
2024-03-30 20:38:00,Sports Complex,24.0,33.81
2024-03-30 20:49:00,Hostel Area,65.0,68.81
2024-03-30 20:32:00,Admin Zone,32.0,41.91
2024-03-30 21:24:00,Academic Zone,68.0,107.0
2024-03-30 21:51:00,Library,50.0,71.83
2024-03-30 21:04:00,Cafeteria,39.0,58.25
2024-03-30 21:27:00,Sports Complex,21.0,35.22
2024-03-30 21:13:00,Hostel Area,41.0,72.44
2024-03-30 21:57:00,Admin Zone,20.0,24.63
2024-03-30 22:17:00,Academic Zone,32.0,62.42
2024-03-30 22:08:00,Library,27.0,36.41
2024-03-30 22:05:00,Cafeteria,13.0,13.56
2024-03-30 22:11:00,Sports Complex,7.0,11.13
2024-03-30 22:21:00,Hostel Area,20.0,31.33
2024-03-30 22:18:00,Admin Zone,9.0,16.27
2024-03-30 23:23:00,Academic Zone,18.0,23.96
2024-03-30 23:01:00,Library,9.0,14.18
2024-03-30 23:34:00,Cafeteria,4.0,4.42
2024-03-30 23:44:00,Sports Complex,3.0,3.71
2024-03-30 23:58:00,Hostel Area,12.0,16.81
2024-03-30 23:00:00,Admin Zone,6.0,5.08
2024-03-31 00:36:00,Academic Zone,5.0,6.49
2024-03-31 00:21:00,Library,6.0,6.71
2024-03-31 00:59:00,Cafeteria,4.0,7.62
2024-03-31 00:53:00,Sports Complex,1.0,1.5
2024-03-31 00:59:00,Hostel Area,4.0,5.49
2024-03-31 00:39:00,Admin Zone,3.0,4.51
2024-03-31 01:58:00,Academic Zone,3.0,4.63
2024-03-31 01:19:00,Library,3.0,5.04
2024-03-31 01:32:00,Cafeteria,1.0,1.23
2024-03-31 01:05:00,Sports Complex,1.0,2.27
2024-03-31 01:52:00,Hostel Area,1.0,1.05
2024-03-31 01:21:00,Admin Zone,1.0,1.88
2024-03-31 02:11:00,Academic Zone,4.0,6.13
2024-03-31 02:48:00,Library,2.0,2.91
2024-03-31 02:25:00,Cafeteria,2.0,3.75
2024-03-31 02:38:00,Sports Complex,1.0,1.73
2024-03-31 02:09:00,Hostel Area,2.0,3.56
2024-03-31 02:20:00,Admin Zone,1.0,1.28
2024-03-31 03:50:00,Academic Zone,3.0,2.95
2024-03-31 03:23:00,Library,3.0,4.6
2024-03-31 03:36:00,Cafeteria,2.0,3.27
2024-03-31 03:24:00,Sports Complex,0.0,0.0
2024-03-31 03:25:00,Hostel Area,2.0,3.15
2024-03-31 03:19:00,Admin Zone,1.0,1.47
2024-03-31 04:54:00,Academic Zone,4.0,7.96
2024-03-31 04:28:00,Library,2.0,2.8
2024-03-31 04:11:00,Cafeteria,1.0,1.39
2024-03-31 04:07:00,Sports Complex,1.0,1.91
2024-03-31 04:54:00,Hostel Area,1.0,1.23
2024-03-31 04:59:00,Admin Zone,0.0,0.0
2024-03-31 05:15:00,Academic Zone,8.0,10.96
2024-03-31 05:00:00,Library,3.0,4.5
2024-03-31 05:29:00,Cafeteria,3.0,2.89
2024-03-31 05:55:00,Sports Complex,1.0,1.87
2024-03-31 05:17:00,Hostel Area,4.0,7.41
2024-03-31 05:08:00,Admin Zone,3.0,4.26
2024-03-31 06:15:00,Academic Zone,20.0,33.01
2024-03-31 06:23:00,Library,19.0,36.61
2024-03-31 06:49:00,Cafeteria,13.0,16.64
2024-03-31 06:45:00,Sports Complex,7.0,11.58
2024-03-31 06:37:00,Hostel Area,11.0,12.72
2024-03-31 06:07:00,Admin Zone,5.0,8.05
2024-03-31 07:17:00,Academic Zone,37.0,59.52
2024-03-31 07:11:00,Library,25.0,31.85
2024-03-31 07:24:00,Cafeteria,52.128473877511645,28.97
2024-03-31 07:07:00,Sports Complex,8.0,10.49
2024-03-31 07:59:00,Hostel Area,17.0,25.84
2024-03-31 07:52:00,Admin Zone,19.0,24.13
2024-03-31 08:18:00,Academic Zone,67.0,120.25
